DIDELE 	 d'""id'el'e:
PIRŠTĄ 	 p'i.^r.Sta:
DURDAVO 	 d""u.r.davo:
SKAUDŽEI 	 sk^audZ'ei
PETRAS 	 p'^e:tras
DOSNUS 	 do:sn""us
PASIRODO 	 pas'ir""o:do:
VAIKAS 	 v^aikas
NEDORAI 	 n'edo:r^ai
PASIELGĖ 	 pas'""iel'g'E:
PAUKŠTIS 	 p^aukS't'is
LIZDO 	 l'""izdo:
PASIGEDO 	 pas'ig'^e:do:
SŪNUS 	 su:n""us
DOKUMENTUS 	 dOkum'e.n.t""us
PAMIRŠO 	 pam'i.^r.So:
VIENAS 	 v'""ienas
INDĖNAS 	 i.n.'d'""E:nas
UŽĖJO 	 uZ'^E:jo:
MANO 	 m""ano:
PINTINĖ 	 p'i.n.'t'""in'E:
PILNA 	 p'i.l.n""a
VIENA 	 v'ien""a
ŽINDYVĖ 	 Z'i.n.'d'^i:v'E:
SUSIRGO 	 sus'i.^r.go:
VIENA 	 v'ien""a
GULBĖ 	 gu.^l.'b'E:
PARSKRIDO 	 pa.r.'s'kr'""ido:
PASIKVIESKI 	 pas'ikv'^ies'k'i
ARTIMĄ 	 a.^r.'t'ima:
DRAUGĄ 	 dr^auga:
TĖVO 	 t'""E:vo:
SARTIS 	 sa.^r.'t'is
PABĖGO 	 pab'""E:go:
VAIKŪ 	 vaik^u:
BARNIS 	 ba.^r.'n'is
YKYRĖJO 	 i:k'i:r'""E:jo:
DĖDĖ 	 d'^E:d'E:
TETĄ 	 t'^e:ta:
PARVEDĖ 	 pa.^r.'v'ed'E:
TĖVUS 	 t'E:v""us
IŠTIKO 	 iS't'""iko:
ŠOKAS 	 S""Okas
KNYGĄ 	 kn'^i:ga:
TĖVAS 	 t'""E:vas
ATNEŠĖ 	 ""at'n'eS'E:
GAMTOS 	 ga.m.t^o:s
GĖRYBIŪ 	 g'E:r'""i:b'iu:
PALAUKS 	 pal^auks
ŠIRŠIŪ 	 S'""i.r.'S'iu:
SUGĖLIMAS 	 sug'E:l'""imas
PAVOJINGAS 	 pavo:j""i.N.gas
MAŽA 	 maZ""a
SĄGĖ 	 s^a:g'E:
PATIKO 	 pat'""iko:
VIENIJO 	 v'""ien'ijo:
BENDRAS 	 b'e.^n.dras
RŪPESTIS 	 r^u:p'es't'is
VIENAS 	 v'""ienas
ASISTENTAS 	 as'is't'e.^n.tas
ATĖJO 	 at'^E:jo:
Y 	 ^i:
MAIŠĄ 	 m^aiSa:
KIMŠO 	 k'i.^m.So:
ŠIUKŠLES 	 S'iukS'l'""es
ARKLY 	 ""a.r.'kl'i:
BIMBALAS 	 b'i.^m.balas
PUOLA 	 p""uola
MAMA 	 mam""a
PUOŠE 	 p^uoS'e
KAMBARY 	 ka.^m.bar'i:
DĖDĖ 	 d'^E:d'E:
DUOBE 	 d^uob'e:
KĄSA 	 k^a:sa
TURBŪT 	 tu.r.b""u:t
VANDUO 	 va.n.d^uo
TEKA 	 t'^e:ka
PETRAS 	 p'^e:tras
EIGULY 	 ^eigul'i:
SUTIKO 	 sut'""iko:
MAMA 	 mam""a
PAKEIČE 	 pak'^eitS'e
PUODUS 	 p""uodus
PYRĄGO 	 p'i:r^a:go:
GEIDĖ 	 g'^eid'E:
ŠIRDIS 	 S'i.r.'d'""is
VAIKO 	 v^aiko:
KUMŠTELIS 	 ku.m.'S't'^e:l'is
MĄŽAS 	 m^a:Zas
VISUR 	 v'isu.^r.
DUMBLYNĄ 	 du.m.'b'l'""i:na:
PADĄRĖ 	 pad^a:r'E:
SENIS 	 s'^e:n'is
LĖTAS 	 l'^E:tas
TURBŪT 	 tu.r.b""u:t
GALĖS 	 gal'^E:s
PERGULĖTI 	 p'""e.r.gul'E:t'i
TVARTE 	 tv""a.r.'t'e
GREIT 	 gr'^eit
SAULĖ 	 s""aul'E:
PATEKĖS 	 pat'ek'^E:s
TĖVAS 	 t'""E:vas
AMŽINAS 	 ""a.m.'Z'inas
LIGONIS 	 l'ig""o:n'is
MANO 	 m""ano:
SAMTIS 	 s""a.m.'t'is
PRAPUOLĖ 	 prap""uol'E:
PUODUS 	 p""uodus
GRAMDYS 	 gr""a.m.'d'i:s
ILGAI 	 i.l.g^ai
TĖVAS 	 t'""E:vas
KĄLA 	 k^a:la
STOGĄ 	 st""o:ga:
VISAS 	 v'""isas
KŪNAS 	 k""u:nas
RAUSTA 	 r^austa
TETOS 	 t'et^o:s
KOJOS 	 k""o:jo:s
TINSTA 	 t'""i.n.sta
TĖVAS 	 t'""E:vas
RĄKTĄ 	 r^a:kta:
PAMETĖ 	 p""am'et'E:
TĖVAS 	 t'""E:vas
ARKLY 	 ""a.r.'kl'i:
PARVEDĖ 	 pa.^r.'v'ed'E:
DIDELĖ 	 d'""id'el'E:
KARTIS 	 k""a.r.'t'is
NULŪŽO 	 nul""u:Zo:
NAUJĄ 	 n^auja:
GARVEŽY 	 g""a.r.'v'eZ'i:
PIRKO 	 p'i.^r.ko:
VAIKUS 	 vaik""us
UITI 	 ""uit'i
PRADĖJO 	 prad'""E:jo:
VAIKAI 	 vaik^ai
ZUIDAVO 	 z""uidavo:
PO 	 p^o:
KIEMĄ 	 k'^iema:
ATSKRIDO 	 ats'kr'""ido:
PULKELIS 	 pu.l.'k'^e:l'is
ANČIŪ 	 ""a.n.'tS'iu:
MŪSŪ 	 m""u:su:
GULBELĖ 	 gu.l.'b'^e:l'E:
PARSKRIDO 	 pa.r.'s'kr'""ido:
GREIČEU 	 gr'eitS'^eu
TEMPKIME 	 t'e.^m.'p'k'im'e
KELMUS 	 k'""e.l.mus
JŪRA 	 j""u:ra
PASIGLEMŽE 	 pas'igl'e.^m.'Z'e
SMARKUOLIUS 	 sma.r.kuol'""ius
NĄMAS 	 n^a:mas
ANKŠTAS 	 a.^N.kStas
PASIDĄRĖ 	 pas'id^a:r'E:
GIEDRĄ 	 g'^iedra:
DANGŪ 	 da.^N.gu:
PARODĖ 	 par""o:d'E:
TURBŪT 	 tu.r.b""u:t
UODAS 	 ""uodas
YGĖLĖ 	 i:g'""E:l'E:
MANO 	 m""ano:
PUODAS 	 p""uodas
APVIRTO 	 ap'v'i.^r.to:
GRAŽEI 	 graZ'^ei
SRUOGA 	 sr""uoga
PADAŽYTA 	 padaZ'""i:ta
LAUKAIS 	 lauk^ais
LEKI 	 l'ek'""i
SPARČEI 	 spa.^r.'tS'ei
GREIT 	 gr'^eit
IŠLEPAI 	 iS'l'ep^ai
TU 	 t""u
BŪTI 	 b""u:t'i
WW 	 ww
AUKLE 	 ""aukl'e
TEKS 	 t'""eks
TETOS 	 t'et^o:s
ALGA 	 a.l.g""a
PRADINGO 	 prad'i.^N.go:
NORI 	 n""o:r'i
ŠALTŪ 	 Sa.l.t^u:
PYRĄGŪ 	 p'i:r^a:gu:
MAMA 	 mam""a
BALDUS 	 ba.l.d""us
TVARKO 	 tva.^r.ko:
DEKĄNAS 	 d'ek^a:nas
WW 	 ww
ASISTENTE 	 as'is't'e.^n.'t'e:
PASIKVIETĖ 	 pas'""ikv'iet'E:
MŪSŪ 	 m""u:su:
DIVIDENDAI 	 d'iv'id'e.^n.dai
DIDELI 	 d'id'el'""i
MAMA 	 mam""a
DENGDAVO 	 d'e.^N.gdavo:
STĄLĄ 	 st^a:la:
JONAS 	 j^o:nas
VEDA 	 v'^e:da
KARVE 	 k""a.r.'v'e:
TĖVAS 	 t'""E:vas
VYSTO 	 v'""i:sto:
SŪNŪ 	 s""u:nu:
GREITAI 	 gr'^eitai
STVĖRĖ 	 s't'v'""E:r'E:
ŠLUOTĄ 	 Sl""uota:
MAMA 	 mam""a
KUITINĖTIS 	 kuit'in'""E:t'is
NEBAIGE 	 n'eb^aig'e
TĖVAS 	 t'""E:vas
MUILU 	 muil""u
PATRYNĖ 	 pat'r'""i:n'E:
PETRO 	 p'^e:tro:
PĄTALAS 	 p^a:talas
PRAPUOLĖ 	 prap""uol'E:
PRIEŠAS 	 p'r'""ieSas
NEPULTI 	 n'ep""u.l.'t'i
PAŽADĖJO 	 paZad'""E:jo:
ILGAI 	 i.l.g^ai
PRADŽE 	 pradZ'""e
TRUKO 	 tr""uko:
BUVO 	 b""uvo:
SUNKU 	 su.N.k""u
PANEŠTI 	 pan'""eS't'i
VAIKAI 	 vaik^ai
BESIRUNGDAMI 	 b'es'iru.N.gdam'""i
SUSIŽEIDĖ 	 sus'""iZ'eid'E:
SIENAS 	 s'""ienas
NUTEPTI 	 nut'""ep't'i
REIKE 	 r'^eik'e
RENKIS 	 r'e.^N.'k'is
VATINUKU 	 vat'inuk""u
ŠILTU 	 S'i.l.t""u
PIKTINOSI 	 p'""ikt'ino:s'i
KŪNU 	 k""u:nu
PLIKU 	 p'l'ik""u
KELES 	 k'^e:l'es
ILGAS 	 ""i.l.gas
LAUKE 	 l""auk'e
MŪSŪ 	 m""u:su:
TILTAS 	 t'""i.l.tas
UŠTVERTAS 	 uS't'v'""e.r.tas
VAIKAI 	 vaik^ai
BILDA 	 b'""i.l.da
SMARKEI 	 sma.^r.'k'ei
NEŠĖ 	 n'^e:S'E:
SUNKŪ 	 su.^N.ku:
KELMĄ 	 k'""e.l.ma:
PIRKTŪ 	 p'i.^r.ktu:
ŽĄLĄ 	 Z^a:la:
KARVE 	 k""a.r.'v'e:
PASYMKI 	 pas'i:^m.'k'i
MAŽAS 	 maZ""as
ĄDATAS 	 ^a:datas
MAMA 	 mam""a
ŽŪTI 	 Z""u:t'i
GALĖJO 	 gal'""E:jo:
VAIKAS 	 v^aikas
UGNY 	 ""ugn'i:
PAKŪRĖ 	 pak""u:r'E:
MĄŽAS 	 m^a:Zas
VAIKUTIS 	 vaik""ut'is
VERKE 	 v'e.^r.'k'e
DĖDĖ 	 d'^E:d'E:
TRUGDO 	 tr""ugdo:
TĖVUI 	 t'""E:vui
DŽEUGES 	 dZ'^eug'es
MAŽU 	 maZ""u
ŠEPEČIU 	 S'^e:p'etS'iu
BUVO 	 b""uvo:
BEGALĖ 	 b'^e:gal'E:
TRIŪSO 	 t'r'^iu:so:
REIKE 	 r'^eik'e
STABDYTI 	 stab'd'""i:t'i
DARBUS 	 d""a.r.bus
TETOS 	 t'et^o:s
UOGIENĖ 	 uog'^ien'E:
PRISVILO 	 p'r'is'v'""ilo:
KEISTA 	 k'eist""a
PUOŠMENA 	 puoS'm'en""a
PUIKUOJASI 	 puik""uojas'i
DĖDĖ 	 d'^E:d'E:
DUOBES 	 duob'""es
IŠKASĖ 	 ""iSkas'E:
KARYS 	 kar'^i:s
OBJEKTĄ 	 Ob'j""ekta:
SAUGO 	 s""augo:
GRAŽIU 	 graZ'""iu
TOSTU 	 tOst""u
SUŽAVĖJO 	 suZav'""E:jo:
SVETIMU 	 s'v'^e:t'imu
KODU 	 kOd""u
PASINAUDOJO 	 pas'inaud""o:jo:
VISAS 	 v'""isas
AUKSAS 	 ""auksas
LIKO 	 l'""iko:
JONO 	 j^o:no:
KAUKĖ 	 k""auk'E:
PATIKO 	 pat'""iko:
KATĖ 	 kat'^E:
GAUDO 	 g""audo:
PELE 	 p'^e:l'e:
DRABUŽIUS 	 drabuZ'""ius
LOKYS 	 lo:k'^i:s
SUDRĄSKĖ 	 sudr^a:s'k'E:
IR 	 i.^r.
AŠ 	 ""aS
NELOŠEU 	 n'""elo:S'eu
KVAILIO 	 kv^ail'io:
TURBŪT 	 tu.r.b""u:t
SĄKALO 	 s^a:kalo:
PLUNKSNA 	 pl""u.N.ksna
VAIKAMS 	 vaik""a.m.s
LOGOPEDAS 	 lOgOp'""edas
PATIKO 	 pat'""iko:
VINIS 	 v'in'""is
KALKIME 	 k""a.l.'k'im'e
STIPREU 	 s't'ip'r'^eu
PETRAS 	 p'^e:tras
VALGĖ 	 v""a.l.'g'E:
TANKEI 	 t""a.N.'k'ei
TURBŪT 	 tu.r.b""u:t
ZUIKIS 	 z^uik'is
TUPI 	 t""up'i
DAŽNAI 	 daZn^ai
PAZURZA 	 paz""u.r.za
TĖVAS 	 t'""E:vas
DĖDĖ 	 d'^E:d'E:
ZARASIŠKIS 	 zaras'""iS'k'is
TURBŪT 	 tu.r.b""u:t
DAIKTAMS 	 daikt""a.m.s
DĖŽIŪ 	 d'E:Z'^iu:
PRITRŪKO 	 p'r'itr""u:ko:
SŪNUS 	 su:n""us
PADĖKOTI 	 pad'E:k""o:t'i
PAMIRŠO 	 pam'i.^r.So:
TETOS 	 t'et^o:s
PAKLODĖ 	 pakl^o:d'E:
SUPLYŠO 	 sup'l'""i:So:
VISI 	 v'is'""i
TAKAI 	 tak^ai
PRADINGO 	 prad'i.^N.go:
DĖDĖ 	 d'^E:d'E:
TUKO 	 t""uko:
GREITAI 	 gr'^eitai
MANO 	 m""ano:
PIEŠTUKAS 	 p'ieSt""ukas
NUKRITO 	 nukr'""ito:
NAUJAS 	 n^aujas
EPAS 	 ""epas
ATSIRĄDO 	 ats'ir^a:do:
TURBŪT 	 tu.r.b""u:t
SEKTUM 	 s'""ektu.m.
PĄSKUI 	 p^a:skui
ANKSTI 	 a.N.'ks't'""i
DEGDAVO 	 d'""egdavo:
ŠVIESĄ 	 S'v'^iesa:
DŽEUGĖSI 	 dZ'^eug'E:s'i
KATE 	 kat'""e
SŪNUS 	 su:n""us
TURBŪT 	 tu.r.b""u:t
AMPULĖ 	 ""a.m.pul'E:
SUSKILO 	 sus'k'""ilo:
MANE 	 man'""e
TAMSTA 	 t""a.m.sta
PAMIRŠAI 	 pam'i.r.S^ai
KAŠKĄ 	 kaSk^a:
BAMBA 	 b""a.m.ba
PO 	 p^o:
NOSIMI 	 n""o:s'im'i
TETOS 	 t'et^o:s
BOTĄGAS 	 bo:t^a:gas
PATIKO 	 pat'""iko:
GALBŪT 	 ga.l.b""u:t
SUBOBĖS 	 subo:b'^E:s
PETRAS 	 p'^e:tras
JONAS 	 j^o:nas
DARBO 	 d""a.r.bo:
TIKISI 	 t'""ik'is'i
PETRAS 	 p'^e:tras
BOGEMA 	 bOG'em""a
DOMISI 	 d^o:m'is'i
OBUOLIŪ 	 o:buol'^iu:
SULTYS 	 s""u.l.'t'i:s
ADGAIVINO 	 adgaiv'""ino:
TURĖS 	 tur'^E:s
IEŠKOTI 	 ieSk""o:t'i
UOGŪ 	 ""uogu:
VAIKAI 	 vaik^ai
KIETAI 	 k'iet^ai
SUMIGO 	 sum'""igo:
ALYVA 	 al'i:v""a
ŽIEDAIS 	 Z'ied^ais
APSIPYLĖ 	 ap's'ip'""i:l'E:
VAIKAS 	 v^aikas
LIPŠNUS 	 l'ipSn""us
PASIDĄRĖ 	 pas'id^a:r'E:
IR 	 i.^r.
AŠ 	 ""aS
NELIKAU 	 n'el'ik^au
TENAI 	 t'en^ai
GRĄŽŪS 	 gr^a:Zu:s
INKILAI 	 i.N.'k'il^ai
SUKALTI 	 suka.l.'t'""i
DĖDĖ 	 d'^E:d'E:
KINKYS 	 k'i.N.'k'^i:s
ARKLIUS 	 ""a.r.'kl'ius
NĄMAS 	 n^a:mas
ERDVUS 	 e.r.dv""us
TĄPO 	 t^a:po:
VISI 	 v'is'""i
BERŽAI 	 b'e.r.Z^ai
SUPUVO 	 sup""uvo:
DĖDĖ 	 d'^E:d'E:
KERŠTU 	 k'e.r.St""u
DEGA 	 d'^e:ga
OBELIS 	 o:b'el'""is
ŪGLIUS 	 u:gl'""ius
IŠLEIDO 	 iS'l'""eido:
PILNU 	 p'""i.l.nu
GŪŽIU 	 gu:Z'""iu
PUIKUOJASI 	 puik""uojas'i
RENGĖSI 	 r'e.^N.'g'E:s'i
PŪSTU 	 pu:st""u
SIJONU 	 s'ijo:n""u
MAMA 	 mam""a
GRYBŪ 	 gr'^i:bu:
PRIVIRĖ 	 p'r'""iv'ir'E:
PASKUTINĖS 	 paskut'""in'E:s
FĄZĖS 	 f^a:z'E:s
PALAUKSIM 	 pal""auks'i.m.
KOMITETO 	 kOm'it'""eto:
FUNKTSIJA 	 f""u.N.'kts'ija
PASIKEITĖ 	 pas'""ik'eit'E:
BŪRIUS 	 bu:r'""ius
PERFORMUOTI 	 p'""e.r.fOrmuot'i
TURĖS 	 tur'^E:s
KAŠKIENO 	 kaS'k'ien^o:
DOGAS 	 d""Ogas
ATKLYDO 	 at'kl'""i:do:
VAIKĄ 	 v^aika:
ŠOKAS 	 S""Okas
IŠTIKO 	 iS't'""iko:
KAŠKUR 	 kaSku.^r.
JERUBĖ 	 jerub'^E:
PRAGYDO 	 prag'""i:do:
TAU 	 t""au
BEJE 	 b'ej""e
TIKS 	 t'""iks
TĖVAS 	 t'""E:vas
DĄRO 	 d^a:ro:
TVARKĄ 	 tva.^r.ka:
PRĄNAS 	 pr^a:nas
DOVANĄ 	 d""o:vana:
PAMETĖ 	 p""am'et'E:
VIRBALAIS 	 v'i.r.bal^ais
IŽDŪRĖ 	 iZd""u:r'E:
SKYLES 	 s'k'i:l'""es
DĖDĖS 	 d'^E:d'E:s
ADVOKĄTAS 	 advOk^a:tas
PARGRYŽO 	 pa.r.'gr'^i:Zo:
TOKS 	 t""o:ks
GUMORAS 	 G""umOras
KEISTAS 	 k'^eistas
TIKRAS 	 t'""ikras
GAREMAS 	 Gar'""emas
PAUKŠTIDĖJE 	 paukS't'""id'E:je
KAŠKOKS 	 kaSk""o:ks
NEGARMONINGAS 	 n'eGa.r.mOn'""i.N.gas
KLIEDESYS 	 kl'ied'es'^i:s
JONAS 	 j^o:nas
EŽY 	 ^e:Z'i:
PAGĄVO 	 pag^a:vo:
MAMA 	 mam""a
TETĄ 	 t'^e:ta:
SUTIKO 	 sut'""iko:
VIŠTA 	 v'iSt""a
DEDA 	 d'^e:da
KEUŠINY 	 k'euS'""in'i:
VINTSAS 	 v'i.^n.tsas
XĄMAS 	 x^a:mas
TIKRAS 	 t'""ikras
UŽ 	 ""uZ
TVOROS 	 tvo:r^o:s
XULIGĄNAS 	 xul'ig^a:nas
TYKO 	 t'""i:ko:
GIESMES 	 g'ies'm'""es
XORAS 	 x""Oras
PAGIEDOS 	 pag'ied^o:s
VAIKAS 	 v^aikas
PARNEŠA 	 pa.^r.'n'eSa
KREPŠY 	 kr'^e:p'S'i:
PETRAS 	 p'^e:tras
GIMINE 	 g'""im'in'e
PIKTINASI 	 p'""ikt'inas'i
PAKVIETĖ 	 p""akv'iet'E:
KANTRŪ 	 ka.^n.tru:
PADĖJĖJĄ 	 pad'E:j""E:ja:
MŪSŪ 	 m""u:su:
GANDRAS 	 ga.^n.dras
IŠSKRIDO 	 iS's'kr'""ido:
BALANDIS 	 bala.^n.'d'is
ULBAUTI 	 ""u.l.baut'i
NUSTOJO 	 nust""o:jo:
TETA 	 t'et""a
KULTUVĄ 	 k""u.l.tuva:
SULAUŽĖ 	 sul""auZ'E:
SUKNELĖS 	 sukn'^e:l'E:s
ILGIS 	 i.^l.'g'is
NETIKO 	 n'et'""iko:
PATIKO 	 pat'""iko:
SILKĖ 	 s'i.^l.'k'E:
SŪRI 	 su:r'""i
IŽGIRDO 	 iZ'g'i.^r.do:
BILDESY 	 b'i.^l.'d'es'i:
TĖVAI 	 t'E:v^ai
DĖDĖS 	 d'^E:d'E:s
OŠKA 	 o:Sk""a
PASTIPO 	 pas't'""ipo:
NAUJA 	 nauj""a
STOTELĖ 	 sto:t'^e:l'E:
ATSIRĄDO 	 ats'ir^a:do:
DIDELĖS 	 d'id'el'^E:s
RODYKLĖS 	 ro:d'^i:kl'E:s
REIKE 	 r'^eik'e
PER 	 p'e.^r.
DARŽĄ 	 da.^r.Za:
TĄKO 	 t^a:ko:
PASIGEDO 	 pas'ig'^e:do:
NAUJAS 	 n^aujas
INKILAS 	 i.^N.'k'ilas
ATSIRĄDO 	 ats'ir^a:do:
BUVO 	 b""uvo:
BEGINKLIS 	 b'eg'i.^N.'kl'is
VAIKAS 	 v^aikas
TURBŪT 	 tu.r.b""u:t
JIS 	 j""is
ATVYKO 	 at'v'^i:ko:
BUVO 	 b""uvo:
DVEJI 	 d'v'ej""i
KLIJAI 	 kl'ij^ai
DIDELIS 	 d'""id'el'is
KUMPIS 	 ku.^m.'p'is
KĄBO 	 k^a:bo:
JŪROS 	 j""u:ro:s
DUMBLEI 	 du.^m.'b'l'ei
SVEIKA 	 s'v'^eika
VAIKUS 	 vaik""us
DUSULYS 	 dusul'^i:s
KANKINA 	 ka.N.'k'""ina
BĖGDAMAS 	 b'""E:gdamas
UŽDUSAU 	 uZdus^au
SMARKEI 	 sma.^r.'k'ei
BERNIUKAS 	 b'e.r.'n'""iukas
ĄTVAIZDU 	 ^a:tvaizdu
PUIKUOJASI 	 puik""uojas'i
BUVO 	 b""uvo:
SUNKI 	 su.N.'k'""i
TALKA 	 ta.l.k""a
VIENERES 	 v'""ien'er'es
RUNKTYNES 	 ru.N.'kt'i:n'""es
WW 	 ww
LAIMĖJOM 	 laim'""E:jo:m
ILGAI 	 i.l.g^ai
TIRPO 	 t'i.^r.po:
SNIEGAS 	 s'n'^iegas
TĖVO 	 t'""E:vo:
DIRŽAS 	 d'i.^r.Zas
KĄBO 	 k^a:bo:
PASITIKS 	 pas'it'""iks
IRZLŪ 	 i.^r.zlu:
TĖVĄ 	 t'""E:va:
MAMA 	 mam""a
KUISTIS 	 k^uis't'is
NEBAIGE 	 n'eb^aig'e
TURBŪT 	 tu.r.b""u:t
RĖKEU 	 r'E:k'^eu
STIPREI 	 s't'ip'r'^ei
VISKĄ 	 v'""iska:
JIS 	 j""is
APRĖPTI 	 ap'r'""E:p't'i
NORI 	 n""o:r'i
MATYT 	 mat'""i:t
NERĖKIU 	 n'er'E:k'""iu
GARSEI 	 ga.^r.'s'ei
MOTERIS 	 m""o:t'er'is
AKUŠERĖ 	 ak""uS'er'E:
PASITIKO 	 pas'it'""iko:
PRINTSAS 	 p'r'""i.n.tsas
KĖLĖ 	 k'""E:l'E:
PUOTĄ 	 p^uota:
TEKS 	 t'""eks
KELTI 	 k'""e.l.'t'i
KELMUS 	 k'""e.l.mus
VAIKAS 	 v^aikas
RĖKĖ 	 r'^E:k'E:
SKARDŽEI 	 ska.^r.'dZ'ei
LĖKTUVAS 	 l'E:kt""uvas
KILTI 	 k'""i.l.'t'i
PRADĖJO 	 prad'""E:jo:
SENEU 	 s'en'^eu
SENTIKEI 	 s'""e.n.'t'ik'ei
GYVENE 	 g'i:v'^e:n'e:
JŪS 	 j""u:s
ENGETE 	 ""e.N.'g'et'e
VAIKUS 	 vaik""us
SŪNUS 	 su:n""us
LENKE 	 l'""e.N.'k'e:
PARSIVEŽĖ 	 pa.r.'s'""iv'eZ'E:
TĖVAS 	 t'""E:vas
NEVENGE 	 n'ev'""e.N.'g'e
ŠĄKĖS 	 S^a:k'E:s
ŽVEJŪ 	 Z'v'ej^u:
TINKLAI 	 t'i.N.kl^ai
SUPAINIOTI 	 sup""ain'io:t'i
IŠ 	 ""iS
ČE 	 tS'""e
DINGAU 	 d'i.N.g^au
GREITAI 	 gr'^eitai
ŽIEMĄ 	 Z'^iema:
SIŪTUM 	 s'""iu:tu.m.
PALTĄ 	 p""a.l.ta:
LAUKE 	 lauk'""e
DŽIŪDAVO 	 dZ'""iu:davo:
SKALBINEI 	 ska.l.'b'in'^ei
MAMA 	 mam""a
SUNKEI 	 su.^N.'k'ei
TRIŪSĖ 	 t'r'^iu:s'E:
MIŠKAS 	 m'""iSkas
OŠE 	 ^o:S'e
TYLEI 	 t'^i:l'ei
VERDA 	 v'""e.r.da
KOŠĖ 	 k^o:S'E:
SKANI 	 skan'""i
VIENĄ 	 v'""iena:
DROŽLE 	 dr^o:Z'l'e:
TERĄDO 	 t'er^a:do:
KĄTĖS 	 k^a:t'E:s
LĄKA 	 l^a:ka
PIENĄ 	 p'""iena:
PETRAS 	 p'^e:tras
LOKY 	 l""o:k'i:
PAMĄTĖ 	 pam^a:t'E:
TETOS 	 t'et^o:s
LŪPOS 	 l""u:po:s
TINSTA 	 t'""i.n.sta
MAMA 	 mam""a
SUGLUMO 	 sugl""umo:
BAISEI 	 b^ais'ei
TURBŪT 	 tu.r.b""u:t
IŠKROVA 	 ""iSkro:va
TIKTŪ 	 t'""iktu:
IEŠKO 	 ""ieSko:
KITO 	 k'""ito:
KELIO 	 k'^e:l'io:
ONA 	 o:n""a
BIBLIJA 	 b'""ib'l'ija
SUSIDOMĖJO 	 sus'ido:m'""E:jo:
MĖSOS 	 m'E:s^o:s
IMPORTAS 	 i.m.p""Ortas
PADIDĖJO 	 pad'id'""E:jo:
SUVERSTA 	 s""uv'e.r.sta
ŠIMTAI 	 S'i.m.t^ai
KELMŪ 	 k'e.l.m^u:
VISADA 	 v'isad""a
GIMDAI 	 g'i.m.d^ai
SUNKEI 	 su.^N.'k'ei
VAIKAI 	 vaik^ai
PURTYS 	 p""u.r.'t'i:s
MEDY 	 m'^e:d'i:
MAŠINA 	 maS'in""a
BURBINTI 	 b""u.r.'b'i.n.'t'i
NUSTOJO 	 nust""o:jo:
TETOS 	 t'et^o:s
ANTIDĖ 	 a.n.'t'""id'E:
SUGRIUVO 	 sugr'""iuvo:
MAŠINAS 	 maS'in""as
IŽBANDYTI 	 iZba.n.'d'""i:t'i
REIKE 	 r'^eik'e
MAMA 	 mam""a
KANTRI 	 ka.n.'t'r'""i
PASIDĄRĖ 	 pas'id^a:r'E:
AŠ 	 ""aS
SAKAU 	 sak^au
TAU 	 t""au
ILGAI 	 i.l.g^ai
SUPAI 	 sup^ai
SESE 	 s'^e:s'e:
DĖDĖ 	 d'^E:d'E:
PASUKO 	 pas""uko:
KAIRĖN 	 kair'""E:n.
TĖVAI 	 t'E:v^ai
KELS 	 k'e.^l.s
PUOTĄ 	 p^uota:
KAŠKOKY 	 kaSk""o:k'i:
BELGĄ 	 b'e.^l.ga:
PASIKVIESIME 	 pas'ikv'^ies'im'e
ARKLYS 	 a.r.'kl'^i:s
ĖDA 	 ""E:da
ŠIENĄ 	 S'""iena:
TURBŪT 	 tu.r.b""u:t
GĖDA 	 g'""E:da
PASIDĄRĖ 	 pas'id^a:r'E:
DĖDĖ 	 d'^E:d'E:
SĖSTŪ 	 s'""E:stu:
TOLEU 	 to:l'^eu
SULIPS 	 sul'""ips
VOKAI 	 vo:k^ai
PADAŽYTI 	 padaZ'""i:t'i
TURBŪT 	 tu.r.b""u:t
APVOKTI 	 apv^o:kt'i
BUVOT 	 b""uvo:t
JONAS 	 j^o:nas
LAIVO 	 l^aivo:
PALAUKS 	 pal^auks
TURBŪT 	 tu.r.b""u:t
YSUKA 	 ^i:suka
SRAIGTĄ 	 sr""aigta:
AUŠINIMO 	 auS'""in'imo:
SKYSTIS 	 s'k'^i:s't'is
IŠSILIEJO 	 iS's'il'""iejo:
BĄTŪ 	 b^a:tu:
DYDIS 	 d'^i:d'is
KETUREZDEŠIMTAS 	 k'etur'ez'd'eS'i.^m.tas
SENAS 	 s'^e:nas
AUKURAS 	 ^aukuras
UŽGESO 	 uZ'g'^e:so:
NĄKTY 	 n^a:kt'i:
KAUKE 	 k^auk'e
ŠUO 	 S^uo
VAIKAI 	 vaik^ai
DAUŽO 	 d^auZo:
TVORĄ 	 tv^o:ra:
TURBŪT 	 tu.r.b""u:t
MATAU 	 mat^au
TĄKĄ 	 t^a:ka:
DĖDĖS 	 d'^E:d'E:s
YTAKA 	 ""i:taka
PRASTA 	 prast""a
PATIKO 	 pat'""iko:
SKYSTAS 	 s'k'""i:stas
VALGIS 	 va.^l.'g'is
GREIT 	 gr'^eit
IŽDYGO 	 iZ'd'""i:go:
PIKŽOLĖS 	 p'""ikZo:l'E:s
KEISTAS 	 k'^eistas
AGURKAS 	 agu.^r.kas
IŠAUGO 	 iS""augo:
PASIDARYS 	 pas'idar'^i:s
VISUR 	 v'isu.^r.
TAMSU 	 ta.m.s""u
TĖTĖ 	 t'^E:t'E:
